CustomerId,PurchaseDate,Product,Price
28,2022-09-21,Laptop,2006
68,2022-09-21,TV,1102$
76,2022-09-21,Vacuum cleaner,378
79,2022-09-21,Vacuum cleaner,624
90,2022-09-21,Microwave oven,418$
117,2022-09-21,coffee machine,2489
124,2022-09-21,Microwave oven,300$
164,2022-09-21,Phone,1112
183,2022-09-21,Phone,211
204,2022-09-21,Vacuum cleaner,425
216,2022-09-21,Laptop,2154
218,2022-09-21,Laptop,2345
254,2022-09-21,Laptop,3376$
281,2022-09-21,Vacuum cleaner,123
286,2022-09-21,Microwave oven,595
291,2022-09-21,Microwave oven,200
297,2022-09-21,TV,1509$
347,2022-09-21,coffee machine,3150USD
361,2022-09-21,TV,2167
367,2022-09-21,Phone,234
440,2022-09-21,Vacuum cleaner,722
441,2022-09-21,Phone,1134
459,2022-09-21,TV,940
475,2022-09-21,coffee machine,1695
482,2022-09-21,coffee machine,2549
516,2022-09-21,Vacuum cleaner,250
547,2022-09-21,Phone,1226
553,2022-09-21,TV,647
554,2022-09-21,Phone,162
575,2022-09-21,Phone,1359
577,2022-09-21,Laptop,2085
582,2022-09-21,Phone,679
591,2022-09-21,TV,2051
612,2022-09-21,Vacuum cleaner,121
620,2022-09-21,TV,1069
639,2022-09-21,TV,1807
691,2022-09-21,TV,1412
712,2022-09-21,Vacuum cleaner,144
740,2022-09-21,TV,1886
746,2022-09-21,Microwave oven,276
783,2022-09-21,Vacuum cleaner,535$
790,2022-09-21,Vacuum cleaner,395
799,2022-09-21,coffee machine,765$
802,2022-09-21,Laptop,3173$
814,2022-09-21,Microwave oven,536
870,2022-09-21,TV,2059
871,2022-09-21,Vacuum cleaner,399
879,2022-09-21,Laptop,3307
890,2022-09-21,coffee machine,3384
892,2022-09-21,Phone,193
902,2022-09-21,Microwave oven,184
909,2022-09-21,Phone,643$
917,2022-09-21,Phone,852
936,2022-09-21,coffee machine,2233$
948,2022-09-21,coffee machine,2088
951,2022-09-21,Laptop,2690
979,2022-09-21,TV,554
985,2022-09-21,Microwave oven,536
992,2022-09-21,TV,759$
1021,2022-09-21,Phone,1272
1022,2022-09-21,Vacuum cleaner,777$
1044,2022-09-21,TV,2320
1092,2022-09-21,TV,505
1093,2022-09-21,TV,2414$
1097,2022-09-21,coffee machine,1290
1109,2022-09-21,Microwave oven,137
1135,2022-09-21,TV,887$
1173,2022-09-21,TV,505
1215,2022-09-21,Vacuum cleaner,387
1243,2022-09-21,TV,1116
1264,2022-09-21,Phone,492
1293,2022-09-21,Phone,336
1305,2022-09-21,TV,1281
1446,2022-09-21,Vacuum cleaner,556
1460,2022-09-21,Laptop,1879
1515,2022-09-21,Laptop,2528
1518,2022-09-21,Vacuum cleaner,210
1522,2022-09-21,Laptop,3330
1530,2022-09-21,Microwave oven,441
1547,2022-09-21,Laptop,1889
1585,2022-09-21,Microwave oven,310
1587,2022-09-21,Laptop,1835$
1607,2022-09-21,Laptop,3222$
1624,2022-09-21,TV,2209
1672,2022-09-21,Phone,365
1723,2022-09-21,coffee machine,1654
1730,2022-09-21,Laptop,2171
1736,2022-09-21,Phone,1389$
1744,2022-09-21,Microwave oven,105
1748,2022-09-21,TV,726
1766,2022-09-21,Vacuum cleaner,293$
1767,2022-09-21,Laptop,2716
1770,2022-09-21,coffee machine,1829
1780,2022-09-21,Phone,1359
1798,2022-09-21,coffee machine,1242
1842,2022-09-21,TV,1749
1859,2022-09-21,Phone,293
1921,2022-09-21,coffee machine,2129
1928,2022-09-21,Microwave oven,506
1944,2022-09-21,Laptop,596
1965,2022-09-21,TV,1987$
1997,2022-09-21,Vacuum cleaner,721
2012,2022-09-21,Vacuum cleaner,333
2014,2022-09-21,Vacuum cleaner,335
2023,2022-09-21,TV,718
2029,2022-09-21,Phone,408
2046,2022-09-21,Phone,1462
2049,2022-09-21,TV,996$
2056,2022-09-21,Microwave oven,198
2098,2022-09-21,Microwave oven,210
2098,2022-09-21,Laptop,2283
2110,2022-09-21,Phone,405$
2135,2022-09-21,Vacuum cleaner,589USD
2153,2022-09-21,Vacuum cleaner,242
2175,2022-09-21,Microwave oven,436
2211,2022-09-21,Phone,629$
2219,2022-09-21,Laptop,852
2229,2022-09-21,Microwave oven,121
2240,2022-09-21,Laptop,1239$
2269,2022-09-21,Phone,1433
2279,2022-09-21,Microwave oven,101
2299,2022-09-21,TV,2155
2352,2022-09-21,TV,2292
2370,2022-09-21,Phone,352
2397,2022-09-21,coffee machine,4314
2403,2022-09-21,Phone,573
2417,2022-09-21,Phone,1466
2435,2022-09-21,Microwave oven,209$
2484,2022-09-21,Phone,1093
2494,2022-09-21,TV,1279
2499,2022-09-21,Microwave oven,271$
2511,2022-09-21,coffee machine,710$
2552,2022-09-21,Laptop,1606
2553,2022-09-21,Laptop,752$
2586,2022-09-21,Vacuum cleaner,101
2601,2022-09-21,coffee machine,1506
2609,2022-09-21,Laptop,2003$
2614,2022-09-21,coffee machine,2338
2642,2022-09-21,Microwave oven,130
2697,2022-09-21,TV,1898
2707,2022-09-21,coffee machine,558
2736,2022-09-21,Phone,958
2740,2022-09-21,Laptop,1169
2772,2022-09-21,TV,2139
2821,2022-09-21,coffee machine,1571$
2842,2022-09-21,coffee machine,1491
2843,2022-09-21,TV,1271
2914,2022-09-21,Phone,195
2953,2022-09-21,coffee machine,859
2994,2022-09-21,Laptop,1478$
3076,2022-09-21,Phone,847
3154,2022-09-21,Vacuum cleaner,444
3160,2022-09-21,Microwave oven,581
3160,2022-09-21,Microwave oven,556
3208,2022-09-21,Laptop,3197
3226,2022-09-21,Microwave oven,128
3248,2022-09-21,Vacuum cleaner,438
3264,2022-09-21,coffee machine,2711
3331,2022-09-21,Phone,240
3332,2022-09-21,Laptop,1808
3343,2022-09-21,coffee machine,594
