CustomerId,PurchaseDate,Product,Price
2,2022-09-29,Laptop,2413
13,2022-09-29,coffee machine,2797
43,2022-09-29,Laptop,720
72,2022-09-29,Laptop,605
147,2022-09-29,Laptop,3244
192,2022-09-29,Microwave oven,143$
198,2022-09-29,Vacuum cleaner,452$
211,2022-09-29,Laptop,1050
237,2022-09-29,Vacuum cleaner,777
245,2022-09-29,Microwave oven,318
245,2022-09-29,Phone,1025
268,2022-09-29,Microwave oven,268
293,2022-09-29,Vacuum cleaner,270
306,2022-09-29,Phone,497
319,2022-09-29,Phone,859
323,2022-09-29,Phone,921
337,2022-09-29,Microwave oven,287
338,2022-09-29,coffee machine,4486$
345,2022-09-29,TV,1656
352,2022-09-29,TV,1051
380,2022-09-29,TV,967
380,2022-09-29,coffee machine,1060
405,2022-09-29,Microwave oven,274$
438,2022-09-29,coffee machine,3794
465,2022-09-29,Phone,676$
472,2022-09-29,Vacuum cleaner,672$
570,2022-09-29,Vacuum cleaner,641
582,2022-09-29,Laptop,776$
637,2022-09-29,Laptop,2753$
697,2022-09-29,TV,737
715,2022-09-29,TV,568
727,2022-09-29,Phone,389
743,2022-09-29,Vacuum cleaner,550
781,2022-09-29,Vacuum cleaner,353
795,2022-09-29,TV,2208
800,2022-09-29,Vacuum cleaner,668
814,2022-09-29,Laptop,1520
864,2022-09-29,Microwave oven,379
924,2022-09-29,Laptop,1451
936,2022-09-29,Microwave oven,557
937,2022-09-29,Microwave oven,537$
970,2022-09-29,Microwave oven,266
984,2022-09-29,Vacuum cleaner,587
995,2022-09-29,TV,949
999,2022-09-29,Phone,513
1001,2022-09-29,Laptop,945
1004,2022-09-29,TV,2157
1038,2022-09-29,TV,2482$
1110,2022-09-29,Microwave oven,510
1112,2022-09-29,Microwave oven,557
1134,2022-09-29,Microwave oven,316
1145,2022-09-29,Microwave oven,496
1150,2022-09-29,Microwave oven,377
1152,2022-09-29,Phone,526
1154,2022-09-29,Microwave oven,560
1173,2022-09-29,Microwave oven,397
1206,2022-09-29,TV,2456
1242,2022-09-29,Microwave oven,474
1250,2022-09-29,Microwave oven,234
1270,2022-09-29,TV,1681
1271,2022-09-29,Phone,331
1289,2022-09-29,Phone,1417
1297,2022-09-29,Vacuum cleaner,101$
1298,2022-09-29,Microwave oven,278
1318,2022-09-29,Microwave oven,198
1349,2022-09-29,Vacuum cleaner,478
1362,2022-09-29,Vacuum cleaner,398
1402,2022-09-29,coffee machine,1357$
1407,2022-09-29,TV,2353
1413,2022-09-29,Laptop,905$
1423,2022-09-29,Microwave oven,563
1506,2022-09-29,Phone,445
1520,2022-09-29,Laptop,1843
1556,2022-09-29,coffee machine,1960
1562,2022-09-29,Phone,1038
1595,2022-09-29,Laptop,2528
1604,2022-09-29,Laptop,1290$
1612,2022-09-29,Phone,1355
1617,2022-09-29,Microwave oven,293
1674,2022-09-29,TV,2260
1699,2022-09-29,coffee machine,3913
1701,2022-09-29,Phone,1092
1702,2022-09-29,Microwave oven,526$
1708,2022-09-29,Vacuum cleaner,700
1709,2022-09-29,TV,1508
1711,2022-09-29,Phone,881
1738,2022-09-29,TV,1977$
1739,2022-09-29,TV,1347
1740,2022-09-29,TV,2480
1743,2022-09-29,coffee machine,3399$
1770,2022-09-29,TV,1506
1775,2022-09-29,Laptop,1946
1787,2022-09-29,TV,1647
1800,2022-09-29,Vacuum cleaner,156$
1810,2022-09-29,Microwave oven,336
1813,2022-09-29,coffee machine,1339
1836,2022-09-29,coffee machine,3940$
1837,2022-09-29,coffee machine,505
1840,2022-09-29,Laptop,2005
1851,2022-09-29,Vacuum cleaner,105$
1881,2022-09-29,Microwave oven,394
1902,2022-09-29,Vacuum cleaner,774$
1967,2022-09-29,TV,2400$
1988,2022-09-29,Phone,1413
2019,2022-09-29,Phone,268
2036,2022-09-29,Laptop,2561
2046,2022-09-29,coffee machine,4550
2072,2022-09-29,Microwave oven,239
2078,2022-09-29,TV,1891
2087,2022-09-29,Vacuum cleaner,703
2097,2022-09-29,TV,533
2136,2022-09-29,Laptop,1290$
2139,2022-09-29,TV,1269
2219,2022-09-29,Laptop,548
2306,2022-09-29,coffee machine,4598
2309,2022-09-29,Microwave oven,467
2315,2022-09-29,TV,569
2315,2022-09-29,Vacuum cleaner,121
2404,2022-09-29,TV,1708$
2404,2022-09-29,Vacuum cleaner,319
2420,2022-09-29,Laptop,2398
2421,2022-09-29,TV,1524
2514,2022-09-29,Phone,278
2515,2022-09-29,coffee machine,2470
2520,2022-09-29,Microwave oven,294$
2555,2022-09-29,Phone,1196$
2557,2022-09-29,Microwave oven,395$
2563,2022-09-29,Phone,1124
2570,2022-09-29,Vacuum cleaner,204
2582,2022-09-29,coffee machine,3689
2615,2022-09-29,TV,1610
2645,2022-09-29,Microwave oven,362
2656,2022-09-29,TV,1066
2686,2022-09-29,coffee machine,2233
2690,2022-09-29,Vacuum cleaner,383
2700,2022-09-29,TV,765$
2700,2022-09-29,Phone,787
2703,2022-09-29,TV,1624
2713,2022-09-29,Laptop,699
2721,2022-09-29,TV,2416
2750,2022-09-29,Vacuum cleaner,653$
2775,2022-09-29,coffee machine,1760
2779,2022-09-29,coffee machine,1859
2793,2022-09-29,coffee machine,1591
2803,2022-09-29,TV,1498
2803,2022-09-29,coffee machine,2852
2853,2022-09-29,Vacuum cleaner,601
2856,2022-09-29,Laptop,1944
2895,2022-09-29,Phone,1139$
2916,2022-09-29,Microwave oven,164
2921,2022-09-29,coffee machine,3747$
2933,2022-09-29,Phone,352
3010,2022-09-29,Vacuum cleaner,286
3021,2022-09-29,Phone,682
3051,2022-09-29,TV,1428
3060,2022-09-29,coffee machine,1023
3092,2022-09-29,TV,725
3097,2022-09-29,coffee machine,4549
3111,2022-09-29,Vacuum cleaner,669
3127,2022-09-29,Microwave oven,592
3205,2022-09-29,Phone,346
3215,2022-09-29,Microwave oven,380$
3230,2022-09-29,TV,1474
3263,2022-09-29,Microwave oven,196$
3264,2022-09-29,TV,1802
3285,2022-09-29,Microwave oven,197$
3322,2022-09-29,Vacuum cleaner,445
3329,2022-09-29,Vacuum cleaner,268
3373,2022-09-29,coffee machine,3246
3381,2022-09-29,Vacuum cleaner,400
3387,2022-09-29,Vacuum cleaner,683$
3393,2022-09-29,Vacuum cleaner,262
3445,2022-09-29,Phone,604
3447,2022-09-29,Laptop,1561
3450,2022-09-29,Microwave oven,181
3452,2022-09-29,coffee machine,2074
3457,2022-09-29,Laptop,3333
3458,2022-09-29,Laptop,1230
3475,2022-09-29,TV,2040
3503,2022-09-29,TV,1979
3524,2022-09-29,Vacuum cleaner,767
3526,2022-09-29,Vacuum cleaner,794
3551,2022-09-29,coffee machine,3234
3559,2022-09-29,TV,803
3581,2022-09-29,Microwave oven,517
3590,2022-09-29,Laptop,2505
3597,2022-09-29,TV,837
3599,2022-09-29,Microwave oven,225
3640,2022-09-29,Microwave oven,205
3642,2022-09-29,Laptop,1628
3653,2022-09-29,coffee machine,3932
3691,2022-09-29,Vacuum cleaner,373$
3702,2022-09-29,coffee machine,2642
3714,2022-09-29,TV,781
3722,2022-09-29,Microwave oven,350
3752,2022-09-29,Phone,1309$
3774,2022-09-29,Laptop,2012$
3803,2022-09-29,Laptop,773$
3857,2022-09-29,Laptop,2533
3891,2022-09-29,Phone,918
3899,2022-09-29,Vacuum cleaner,559
3913,2022-09-29,Microwave oven,254$
3948,2022-09-29,Vacuum cleaner,81
3977,2022-09-29,TV,1299
3981,2022-09-29,coffee machine,1964
4019,2022-09-29,coffee machine,1264$
4026,2022-09-29,Microwave oven,477
4029,2022-09-29,Vacuum cleaner,682
4072,2022-09-29,Laptop,686
4084,2022-09-29,Microwave oven,300
4142,2022-09-29,Vacuum cleaner,697
4153,2022-09-29,coffee machine,3596
4155,2022-09-29,Phone,569
4176,2022-09-29,Laptop,2488
4236,2022-09-29,Laptop,1406$
4255,2022-09-29,TV,2429$
4276,2022-09-29,Microwave oven,220
4287,2022-09-29,coffee machine,1269
4289,2022-09-29,Vacuum cleaner,688$
4314,2022-09-29,Laptop,2147
4336,2022-09-29,Vacuum cleaner,386
4361,2022-09-29,TV,2373
4362,2022-09-29,coffee machine,4604
4371,2022-09-29,TV,946
4383,2022-09-29,coffee machine,3874
4391,2022-09-29,Microwave oven,328$
4405,2022-09-29,Microwave oven,253
4438,2022-09-29,Microwave oven,249
4442,2022-09-29,Phone,739$
4452,2022-09-29,Laptop,1567
4532,2022-09-29,Microwave oven,308$
4578,2022-09-29,Vacuum cleaner,420
4682,2022-09-29,TV,1299
4690,2022-09-29,TV,1018$
4698,2022-09-29,Laptop,1418$
4699,2022-09-29,Vacuum cleaner,719
4701,2022-09-29,Vacuum cleaner,698
4703,2022-09-29,Laptop,1630
4714,2022-09-29,Vacuum cleaner,95
4720,2022-09-29,TV,520$
4735,2022-09-29,Microwave oven,480
4771,2022-09-29,coffee machine,3970
4775,2022-09-29,Laptop,2366
4821,2022-09-29,Phone,529
4835,2022-09-29,Microwave oven,307
4836,2022-09-29,Laptop,1494
4846,2022-09-29,Microwave oven,483
4885,2022-09-29,Vacuum cleaner,97
4895,2022-09-29,Phone,1216$
4898,2022-09-29,Microwave oven,415
4911,2022-09-29,Laptop,1398
4913,2022-09-29,Laptop,3242
4918,2022-09-29,coffee machine,585
4937,2022-09-29,TV,2267$
4939,2022-09-29,Phone,1070
4944,2022-09-29,Microwave oven,104
4945,2022-09-29,Vacuum cleaner,558
4948,2022-09-29,Vacuum cleaner,82
4955,2022-09-29,Phone,385
4955,2022-09-29,Laptop,3295
4961,2022-09-29,TV,777
4992,2022-09-29,Vacuum cleaner,679
4999,2022-09-29,Vacuum cleaner,763
5009,2022-09-29,TV,2334$
5018,2022-09-29,TV,871
5058,2022-09-29,Microwave oven,448
5070,2022-09-29,Phone,1102
5071,2022-09-29,TV,624
5140,2022-09-29,coffee machine,1854
5141,2022-09-29,coffee machine,4140
5160,2022-09-29,Vacuum cleaner,426
5179,2022-09-29,TV,820
5194,2022-09-29,Microwave oven,286
5216,2022-09-29,Laptop,2822
5226,2022-09-29,coffee machine,441
5250,2022-09-29,Microwave oven,600$
5255,2022-09-29,Microwave oven,166
5262,2022-09-29,Vacuum cleaner,243
5264,2022-09-29,Vacuum cleaner,633
5284,2022-09-29,Microwave oven,334
5312,2022-09-29,TV,1121
5337,2022-09-29,Microwave oven,294
5343,2022-09-29,Microwave oven,545
5349,2022-09-29,coffee machine,871
5376,2022-09-29,Microwave oven,301$
5379,2022-09-29,Microwave oven,461
5381,2022-09-29,TV,1208
5416,2022-09-29,Laptop,3154
5469,2022-09-29,coffee machine,979
5475,2022-09-29,Microwave oven,267
5532,2022-09-29,Vacuum cleaner,610
5548,2022-09-29,Microwave oven,339
5568,2022-09-29,Microwave oven,328
5573,2022-09-29,Laptop,1354
5593,2022-09-29,Laptop,520$
5639,2022-09-29,Laptop,3124
5656,2022-09-29,TV,859
5680,2022-09-29,Vacuum cleaner,169$
5698,2022-09-29,Laptop,2960
5708,2022-09-29,Laptop,569
5739,2022-09-29,Laptop,1719
5820,2022-09-29,Phone,955$
5828,2022-09-29,Laptop,2757
5841,2022-09-29,TV,1258
5882,2022-09-29,Laptop,2866
5886,2022-09-29,TV,1434
5893,2022-09-29,coffee machine,483
5899,2022-09-29,Microwave oven,396
5905,2022-09-29,Phone,1120
5908,2022-09-29,Laptop,2443$
5931,2022-09-29,TV,1283$
5949,2022-09-29,Vacuum cleaner,696
5950,2022-09-29,Laptop,1013
5954,2022-09-29,Phone,165
5957,2022-09-29,Vacuum cleaner,607
5991,2022-09-29,Vacuum cleaner,275
5993,2022-09-29,Laptop,2219
6006,2022-09-29,Microwave oven,261
6031,2022-09-29,Vacuum cleaner,685$
6099,2022-09-29,Vacuum cleaner,576$
6123,2022-09-29,coffee machine,782$
6164,2022-09-29,Vacuum cleaner,431
6172,2022-09-29,Laptop,2536
6201,2022-09-29,Vacuum cleaner,246
6203,2022-09-29,Vacuum cleaner,477$
6238,2022-09-29,Microwave oven,557$
6246,2022-09-29,coffee machine,1816
6253,2022-09-29,TV,1472$
6270,2022-09-29,Laptop,1368$
6277,2022-09-29,TV,598
6286,2022-09-29,Microwave oven,572
6351,2022-09-29,coffee machine,1156
6364,2022-09-29,Phone,1498
6407,2022-09-29,Microwave oven,306
6410,2022-09-29,Laptop,2443$
6448,2022-09-29,Microwave oven,586
6457,2022-09-29,Laptop,1313
6467,2022-09-29,coffee machine,4914
6510,2022-09-29,coffee machine,270$
6526,2022-09-29,coffee machine,1972
6531,2022-09-29,TV,1341
6538,2022-09-29,Microwave oven,204
6540,2022-09-29,coffee machine,518
6554,2022-09-29,Laptop,1341
6616,2022-09-29,Laptop,852
6627,2022-09-29,Vacuum cleaner,294
6668,2022-09-29,TV,744$
6686,2022-09-29,Microwave oven,173
6700,2022-09-29,Laptop,976$
6707,2022-09-29,Phone,723
6717,2022-09-29,coffee machine,2440
6721,2022-09-29,Vacuum cleaner,776
6722,2022-09-29,Laptop,1904$
6766,2022-09-29,TV,1159
6770,2022-09-29,Vacuum cleaner,255
6806,2022-09-29,Vacuum cleaner,477
6813,2022-09-29,Vacuum cleaner,297
6837,2022-09-29,Laptop,2070
6854,2022-09-29,Phone,183
6858,2022-09-29,Phone,272$
6865,2022-09-29,Vacuum cleaner,550$
6886,2022-09-29,coffee machine,1253
6888,2022-09-29,Phone,1361$
6899,2022-09-29,TV,2187
6911,2022-09-29,Laptop,2155
6929,2022-09-29,TV,1616
6971,2022-09-29,coffee machine,1007
6989,2022-09-29,coffee machine,3388
7020,2022-09-29,Microwave oven,128
7030,2022-09-29,TV,830
7030,2022-09-29,Vacuum cleaner,748
7031,2022-09-29,Phone,914
7032,2022-09-29,Vacuum cleaner,503
7081,2022-09-29,Laptop,1345
7104,2022-09-29,TV,1348
7106,2022-09-29,coffee machine,3234
7135,2022-09-29,Laptop,2342$
7141,2022-09-29,coffee machine,4742
7172,2022-09-29,Laptop,1034
7178,2022-09-29,coffee machine,1099
7311,2022-09-29,Microwave oven,488
7332,2022-09-29,TV,2097
7351,2022-09-29,coffee machine,2892
7353,2022-09-29,coffee machine,2680
7355,2022-09-29,Vacuum cleaner,764$
7374,2022-09-29,coffee machine,2938
7386,2022-09-29,Microwave oven,415
7388,2022-09-29,Microwave oven,377
7391,2022-09-29,coffee machine,2002
7398,2022-09-29,Microwave oven,117
7435,2022-09-29,Phone,477
7457,2022-09-29,coffee machine,3143
7509,2022-09-29,coffee machine,4562
7617,2022-09-29,TV,898
7643,2022-09-29,Vacuum cleaner,654
7648,2022-09-29,coffee machine,1376$
7649,2022-09-29,Phone,942
7658,2022-09-29,Laptop,543
7681,2022-09-29,Phone,1149
7732,2022-09-29,Laptop,735
7749,2022-09-29,coffee machine,3073
7771,2022-09-29,Laptop,1266
7787,2022-09-29,Phone,1106
7815,2022-09-29,Vacuum cleaner,710
7820,2022-09-29,Phone,1384
7823,2022-09-29,coffee machine,1172
7832,2022-09-29,TV,1354
7889,2022-09-29,Microwave oven,205
7898,2022-09-29,Microwave oven,294
7929,2022-09-29,coffee machine,1241
7935,2022-09-29,TV,1526
7941,2022-09-29,Microwave oven,594$
7955,2022-09-29,Laptop,687
7960,2022-09-29,Phone,282
7991,2022-09-29,Phone,476
7995,2022-09-29,Phone,708
7998,2022-09-29,coffee machine,432
8034,2022-09-29,TV,1637$
8064,2022-09-29,coffee machine,3672
8079,2022-09-29,Phone,539
8110,2022-09-29,TV,1639
8118,2022-09-29,coffee machine,1496
8196,2022-09-29,Microwave oven,480
8272,2022-09-29,Microwave oven,502
8275,2022-09-29,TV,1794
8297,2022-09-29,Microwave oven,209$
8308,2022-09-29,Microwave oven,571
8373,2022-09-29,coffee machine,1129
8381,2022-09-29,Vacuum cleaner,733
8401,2022-09-29,Laptop,2770
8407,2022-09-29,Laptop,856
8417,2022-09-29,Laptop,3221
8446,2022-09-29,TV,1367
8457,2022-09-29,Vacuum cleaner,214
8474,2022-09-29,Phone,1062
8494,2022-09-29,Vacuum cleaner,494
8498,2022-09-29,coffee machine,273
8537,2022-09-29,Laptop,600
8553,2022-09-29,Vacuum cleaner,124
8564,2022-09-29,Microwave oven,122
8580,2022-09-29,Vacuum cleaner,439$
8609,2022-09-29,Laptop,869
8651,2022-09-29,Vacuum cleaner,776$
8700,2022-09-29,coffee machine,2488
8714,2022-09-29,Vacuum cleaner,566
8788,2022-09-29,Laptop,3256$
8788,2022-09-29,Laptop,1218
8791,2022-09-29,Phone,990
8814,2022-09-29,TV,1912$
8821,2022-09-29,Phone,1262$
8824,2022-09-29,Microwave oven,574
8835,2022-09-29,Laptop,3124
8840,2022-09-29,Microwave oven,307
8857,2022-09-29,coffee machine,4937
8899,2022-09-29,coffee machine,3848
8919,2022-09-29,TV,601
8932,2022-09-29,coffee machine,4763
8946,2022-09-29,Laptop,1663
8958,2022-09-29,Laptop,1312
8970,2022-09-29,TV,1651
8983,2022-09-29,coffee machine,3588$
8997,2022-09-29,Laptop,3325
9003,2022-09-29,Phone,651
9090,2022-09-29,coffee machine,4389
9122,2022-09-29,coffee machine,306$
9145,2022-09-29,Phone,544
9155,2022-09-29,coffee machine,4503
9186,2022-09-29,Laptop,2468
9273,2022-09-29,Vacuum cleaner,683
9305,2022-09-29,Microwave oven,117$
9331,2022-09-29,Vacuum cleaner,538
9352,2022-09-29,coffee machine,2705
9365,2022-09-29,Microwave oven,319
9392,2022-09-29,coffee machine,639$
9430,2022-09-29,Phone,229
9486,2022-09-29,TV,1649
9520,2022-09-29,coffee machine,859
9546,2022-09-29,Vacuum cleaner,163$
9556,2022-09-29,coffee machine,4803$
9564,2022-09-29,Vacuum cleaner,128
9580,2022-09-29,Phone,550$
9603,2022-09-29,TV,2365
9624,2022-09-29,Microwave oven,130
9626,2022-09-29,Phone,614$
9629,2022-09-29,coffee machine,1416
9636,2022-09-29,coffee machine,4955
9642,2022-09-29,Phone,534
9660,2022-09-29,coffee machine,4524
9718,2022-09-29,Microwave oven,446
9719,2022-09-29,TV,2148
9724,2022-09-29,Vacuum cleaner,384$
9755,2022-09-29,Phone,658
9799,2022-09-29,Vacuum cleaner,656
9815,2022-09-29,Microwave oven,514$
9850,2022-09-29,coffee machine,1263$
9858,2022-09-29,Microwave oven,161
9868,2022-09-29,Laptop,1001
9869,2022-09-29,Microwave oven,108
9892,2022-09-29,Laptop,3073
9902,2022-09-29,Vacuum cleaner,235
9904,2022-09-29,Laptop,3175
9924,2022-09-29,TV,734
9927,2022-09-29,coffee machine,1869
9927,2022-09-29,Microwave oven,569$
9939,2022-09-29,Laptop,2096$
9949,2022-09-29,TV,2401
9963,2022-09-29,Microwave oven,275$
9974,2022-09-29,Laptop,3363
9978,2022-09-29,Microwave oven,356
9993,2022-09-29,coffee machine,3293
9996,2022-09-29,TV,1712
10033,2022-09-29,Phone,1357
10080,2022-09-29,Microwave oven,521
10097,2022-09-29,Microwave oven,315
10108,2022-09-29,Vacuum cleaner,764
10141,2022-09-29,Microwave oven,547
10167,2022-09-29,Phone,825
10180,2022-09-29,TV,1722$
10187,2022-09-29,Microwave oven,341$
10197,2022-09-29,coffee machine,4467
10211,2022-09-29,coffee machine,1589$
10211,2022-09-29,Phone,319
10250,2022-09-29,Phone,797$
10275,2022-09-29,Phone,1144
10337,2022-09-29,TV,1439
10355,2022-09-29,TV,2482
10379,2022-09-29,coffee machine,1391$
10397,2022-09-29,Microwave oven,600
10416,2022-09-29,coffee machine,863
10468,2022-09-29,Laptop,1364$
10534,2022-09-29,Microwave oven,178
10561,2022-09-29,Phone,400
10566,2022-09-29,Microwave oven,160
10572,2022-09-29,Vacuum cleaner,736
10575,2022-09-29,Microwave oven,566
10590,2022-09-29,Phone,1154$
10607,2022-09-29,coffee machine,617
10624,2022-09-29,TV,1328
10656,2022-09-29,Laptop,1524
10691,2022-09-29,Laptop,3473
10692,2022-09-29,Microwave oven,203$
10717,2022-09-29,Laptop,2669
10754,2022-09-29,TV,1996
10762,2022-09-29,coffee machine,4981
10791,2022-09-29,Microwave oven,499
10807,2022-09-29,Vacuum cleaner,338
10826,2022-09-29,Vacuum cleaner,199
10845,2022-09-29,Vacuum cleaner,633
10877,2022-09-29,TV,1761
10885,2022-09-29,Microwave oven,183
10888,2022-09-29,Vacuum cleaner,754$
10891,2022-09-29,Laptop,1042$
10911,2022-09-29,TV,1626
10922,2022-09-29,Laptop,1072
10943,2022-09-29,coffee machine,2542
10952,2022-09-29,Microwave oven,400$
10956,2022-09-29,Microwave oven,163$
10973,2022-09-29,Phone,1266
10975,2022-09-29,Laptop,966
11008,2022-09-29,coffee machine,2413
11154,2022-09-29,Microwave oven,359
11185,2022-09-29,Phone,959
11199,2022-09-29,TV,1372
11202,2022-09-29,TV,2204$
11206,2022-09-29,Laptop,2408
11227,2022-09-29,Microwave oven,345
11230,2022-09-29,Phone,1493$
11237,2022-09-29,Vacuum cleaner,125
11272,2022-09-29,TV,2282$
11290,2022-09-29,Microwave oven,216
11292,2022-09-29,Laptop,2965
11306,2022-09-29,Vacuum cleaner,698$
11310,2022-09-29,coffee machine,3730
11315,2022-09-29,Laptop,2043
11351,2022-09-29,Vacuum cleaner,675
11370,2022-09-29,TV,2181
11396,2022-09-29,Laptop,1492
11417,2022-09-29,TV,2213
11423,2022-09-29,TV,1095
11448,2022-09-29,Vacuum cleaner,479
11451,2022-09-29,coffee machine,582
11461,2022-09-29,Laptop,2830
11475,2022-09-29,Phone,394
11501,2022-09-29,Microwave oven,331
11511,2022-09-29,Laptop,2641
11534,2022-09-29,Vacuum cleaner,598
11544,2022-09-29,coffee machine,1748
11551,2022-09-29,Microwave oven,510
11559,2022-09-29,Vacuum cleaner,185
11631,2022-09-29,coffee machine,474
11632,2022-09-29,Phone,505
11652,2022-09-29,Laptop,3420$
11656,2022-09-29,Microwave oven,363
11687,2022-09-29,coffee machine,4013$
11719,2022-09-29,Phone,438
11739,2022-09-29,Laptop,1385
11755,2022-09-29,Phone,858
11767,2022-09-29,Laptop,690
11794,2022-09-29,Phone,1096
11803,2022-09-29,coffee machine,4990
11829,2022-09-29,Vacuum cleaner,719
11864,2022-09-29,coffee machine,3038
11866,2022-09-29,TV,1607
11866,2022-09-29,Phone,388$
11878,2022-09-29,Vacuum cleaner,294
11902,2022-09-29,TV,2029
11923,2022-09-29,TV,849
11943,2022-09-29,TV,2208
11947,2022-09-29,Vacuum cleaner,575
11955,2022-09-29,Vacuum cleaner,141
11963,2022-09-29,Microwave oven,513
11967,2022-09-29,Vacuum cleaner,551
11982,2022-09-29,Microwave oven,243
11990,2022-09-29,Vacuum cleaner,606
12058,2022-09-29,coffee machine,1647
12065,2022-09-29,coffee machine,4693
12082,2022-09-29,Phone,900
12084,2022-09-29,Vacuum cleaner,336
12094,2022-09-29,TV,1496
12094,2022-09-29,coffee machine,487
12122,2022-09-29,Laptop,2479
12219,2022-09-29,TV,620
12222,2022-09-29,TV,522
12237,2022-09-29,coffee machine,4415
12264,2022-09-29,Microwave oven,318
12305,2022-09-29,coffee machine,2798
12374,2022-09-29,coffee machine,2168
12417,2022-09-29,Vacuum cleaner,430
12420,2022-09-29,Phone,509
12426,2022-09-29,Laptop,3370
12434,2022-09-29,TV,1798
12439,2022-09-29,Laptop,1669$
12464,2022-09-29,TV,2008$
12469,2022-09-29,Microwave oven,201
12470,2022-09-29,Laptop,1627
12477,2022-09-29,Phone,303
12523,2022-09-29,Microwave oven,518
12570,2022-09-29,Microwave oven,328
