CustomerId,PurchaseDate,Product,Price
46,2022-Aug-30,coffee machine,3300
48,2022-Aug-30,Laptop,2642$
74,2022-Aug-30,Laptop,2866
131,2022-Aug-30,TV,1061
143,2022-Aug-30,Microwave oven,600
166,2022-Aug-30,Vacuum cleaner,415
183,2022-Aug-30,Phone,731
216,2022-Aug-30,Microwave oven,485
241,2022-Aug-30,Laptop,1442
244,2022-Aug-30,coffee machine,1928
255,2022-Aug-30,TV,1483$
288,2022-Aug-30,Microwave oven,104$
291,2022-Aug-30,Laptop,799
300,2022-Aug-30,Vacuum cleaner,608
336,2022-Aug-30,coffee machine,1029
360,2022-Aug-30,Microwave oven,243
364,2022-Aug-30,Microwave oven,153
365,2022-Aug-30,Microwave oven,154
371,2022-Aug-30,TV,1063
401,2022-Aug-30,coffee machine,3714USD
411,2022/09/30,Microwave oven,544
433,2022-Aug-30,Microwave oven,164
486,2022-Aug-30,Laptop,2024
524,2022-Aug-30,Laptop,3178
526,2022-Aug-30,TV,1112$
552,2022-Aug-30,Vacuum cleaner,757
555,2022-Aug-30,coffee machine,4233$
561,2022-Aug-30,Laptop,3295$
577,2022-Aug-30,Phone,1150
579,2022-Aug-30,coffee machine,1203$
580,2022-Aug-30,coffee machine,747
589,2022-Aug-30,Laptop,1620$
602,2022-Aug-30,Phone,1037
659,2022-Aug-30,TV,792
675,2022-Aug-30,Phone,298$
679,2022-Aug-30,Laptop,607
692,2022-Aug-30,Phone,792
722,2022-Aug-30,Microwave oven,564
735,2022-Aug-30,Phone,863
747,2022-Aug-30,Vacuum cleaner,770
753,2022-Aug-30,Microwave oven,560
771,2022-Aug-30,Vacuum cleaner,167$
835,2022-Aug-30,Microwave oven,570$
844,2022-Aug-30,Phone,1226$
893,2022-Aug-30,Phone,1458$
917,2022-Aug-30,Laptop,598
943,2022-Aug-30,Phone,363
948,2022-Aug-30,Laptop,2163
952,2022-Aug-30,Laptop,1990
957,2022-Aug-30,Vacuum cleaner,794
958,2022-Aug-30,Laptop,1796$
988,2022-Aug-30,Microwave oven,560
995,2022-Aug-30,coffee machine,2210
1011,2022-Aug-30,TV,1231
1028,2022-Aug-30,Vacuum cleaner,92$
1031,2022-Aug-30,coffee machine,2263
1051,2022-Aug-30,TV,1487
1058,2022-Aug-30,TV,1810$
1082,2022-Aug-30,coffee machine,1292
1101,2022-Aug-30,TV,864
1111,2022-Aug-30,coffee machine,3021
1139,2022-Aug-30,Vacuum cleaner,519$
1143,2022-Aug-30,coffee machine,1790
1173,2022-Aug-30,TV,2129
1188,2022-Aug-30,Microwave oven,229
1205,2022-Aug-30,Phone,246
1205,2022-Aug-30,coffee machine,2828
1227,2022-Aug-30,Vacuum cleaner,348
1239,2022-Aug-30,TV,727$
1241,2022-Aug-30,TV,1306
1261,2022-Aug-30,coffee machine,483
1291,2022-Aug-30,Laptop,1013
1304,2022-Aug-30,Vacuum cleaner,551
1350,2022-Aug-30,TV,1909
1357,2022-Aug-30,Laptop,2676
1359,2022-Aug-30,TV,522
1360,2022-Aug-30,Laptop,1729
1378,2022-Aug-30,coffee machine,4951USD
1383,2022-Aug-30,Microwave oven,295
1385,2022-Aug-30,Vacuum cleaner,323
1391,2022-Aug-30,coffee machine,1321$
1406,2022-Aug-30,Vacuum cleaner,617
1407,2022-Aug-30,Laptop,2915
1408,2022-Aug-30,Laptop,2288
1421,2022-Aug-30,Phone,315
1500,2022-Aug-30,Laptop,1208
1574,2022-Aug-30,TV,1370
1639,2022-Aug-30,TV,664$
1656,2022-Aug-30,Laptop,1479
1661,2022-Aug-30,TV,1080
1682,2022-Aug-30,Laptop,2525
1751,2022-Aug-30,Vacuum cleaner,129$
1753,2022/09/30,Phone,898
1763,2022-Aug-30,Vacuum cleaner,568
1805,2022-Aug-30,Vacuum cleaner,615
1846,2022-Aug-30,Vacuum cleaner,406$
1858,2022-Aug-30,Vacuum cleaner,255
1881,2022-Aug-30,coffee machine,1831
1886,2022-Aug-30,Microwave oven,291
1904,2022-Aug-30,coffee machine,3085
1905,2022-Aug-30,Vacuum cleaner,621$
1954,2022-Aug-30,Laptop,3206
1957,2022-Aug-30,coffee machine,107
1969,2022-Aug-30,Laptop,979
1970,2022-Aug-30,Microwave oven,511$
1986,2022-Aug-30,Microwave oven,129
1997,2022-Aug-30,Laptop,1462
2025,2022-Aug-30,Vacuum cleaner,727
2032,2022-Aug-30,TV,1838
2040,2022-Aug-30,Vacuum cleaner,408
2051,2022-Aug-30,TV,2041
2055,2022-Aug-30,TV,1769
2061,2022-Aug-30,Microwave oven,213
2101,2022-Aug-30,Microwave oven,219
2123,2022-Aug-30,Vacuum cleaner,599
2138,2022-Aug-30,Phone,583
2144,2022-Aug-30,Vacuum cleaner,442
2152,2022-Aug-30,Phone,981
2167,2022-Aug-30,Vacuum cleaner,390
2167,2022-Aug-30,TV,1930
2177,2022-Aug-30,Phone,674
2183,2022-Aug-30,Laptop,843
2222,2022-Aug-30,Phone,522$
2224,2022-Aug-30,Laptop,3029
2245,2022-Aug-30,TV,1577
2258,2022-Aug-30,Laptop,2076
2279,2022-Aug-30,Microwave oven,401USD
2298,2022-Aug-30,Laptop,1350
2301,2022-Aug-30,TV,1617
2343,2022-Aug-30,TV,2310$
2349,2022-Aug-30,Phone,1115
2351,2022-Aug-30,TV,1977
2387,2022-Aug-30,Phone,1463
2387,2022-Aug-30,Vacuum cleaner,217
2400,2022-Aug-30,Microwave oven,340
2405,2022-Aug-30,Microwave oven,353
2408,2022-Aug-30,Laptop,852
2438,2022-Aug-30,Laptop,595$
2457,2022-Aug-30,Laptop,1474
2468,2022-Aug-30,Microwave oven,495
2510,2022-Aug-30,Phone,256
2524,2022-Aug-30,Phone,1074
2545,2022-Aug-30,Microwave oven,470
2546,2022-Aug-30,TV,1087$
2547,2022-Aug-30,Phone,361
2548,2022-Aug-30,coffee machine,3406$
2556,2022-Aug-30,Microwave oven,127
2578,2022-Aug-30,TV,1072
2583,2022-Aug-30,Microwave oven,530
2595,2022-Aug-30,Microwave oven,236$
2635,2022-Aug-30,Laptop,2931
2642,2022-Aug-30,Laptop,3478
2654,2022-Aug-30,Phone,1100
2664,2022-Aug-30,coffee machine,4410
2670,2022-Aug-30,Laptop,1296
2707,2022-Aug-30,Phone,487$
2725,2022-Aug-30,Laptop,3412
2763,2022-Aug-30,Laptop,3421
2773,2022-Aug-30,TV,1024
2787,2022-Aug-30,TV,1701
2805,2022-Aug-30,Laptop,3139$
2808,2022-Aug-30,TV,1543$
2818,2022-Aug-30,Phone,981
2841,2022-Aug-30,coffee machine,3248
2864,2022-Aug-30,Laptop,805$
2881,2022-Aug-30,Laptop,2142$
2894,2022-Aug-30,coffee machine,4925
2902,2022-Aug-30,Vacuum cleaner,473
2906,2022-Aug-30,TV,653$
2917,2022-Aug-30,Microwave oven,343$
3031,2022-Aug-30,coffee machine,1704$
3036,2022-Aug-30,Laptop,3105
3051,2022-Aug-30,Phone,943
3053,2022-Aug-30,Phone,675
3059,2022-Aug-30,TV,729
3073,2022-Aug-30,Microwave oven,254
3083,2022-Aug-30,Microwave oven,394$
3090,2022-Aug-30,TV,2242$
3147,2022-Aug-30,TV,1638
3161,2022-Aug-30,Phone,1128
3170,2022-Aug-30,Laptop,1050
3170,2022-Aug-30,Laptop,1792$
3210,2022-Aug-30,Laptop,1005$
3212,2022-Aug-30,Vacuum cleaner,509
3230,2022-Aug-30,Phone,467
3246,2022-Aug-30,TV,1568
3267,2022-Aug-30,Phone,1347
3306,2022-Aug-30,Microwave oven,426
3315,2022-Aug-30,TV,2372
3360,2022-Aug-30,Microwave oven,558
3361,2022-Aug-30,TV,1999
3376,2022-Aug-30,Phone,684
3410,2022-Aug-30,coffee machine,4061
3418,2022-Aug-30,Laptop,1289
3418,2022-Aug-30,Laptop,1624
3431,2022-Aug-30,Phone,244
3449,2022-Aug-30,TV,1315
3452,2022-Aug-30,Laptop,2591
3456,2022-Aug-30,Microwave oven,287$
3500,2022-Aug-30,coffee machine,1860$
3537,2022-Aug-30,coffee machine,184
3576,2022-Aug-30,coffee machine,1462$
3623,2022-Aug-30,coffee machine,2682
3633,2022-Aug-30,Vacuum cleaner,459
3679,2022-Aug-30,Phone,1205
3703,2022-Aug-30,Laptop,552
3704,2022-Aug-30,Laptop,2455
3784,2022-Aug-30,Phone,912
3842,2022-Aug-30,Microwave oven,354$
3847,2022-Aug-30,Laptop,3238
3868,2022-Aug-30,Microwave oven,372
3872,2022-Aug-30,TV,1464
3904,2022-Aug-30,Phone,376
3920,2022-Aug-30,TV,1904$
3922,2022-Aug-30,TV,2144
3922,2022-Aug-30,TV,2124
3969,2022-Aug-30,coffee machine,2998
3984,2022-Aug-30,Laptop,3190
3989,2022-Aug-30,Microwave oven,234
3994,2022-Aug-30,coffee machine,566
4030,2022-Aug-30,TV,1311
4034,2022-Aug-30,Laptop,2129
4048,2022-Aug-30,coffee machine,1579
4059,2022-Aug-30,Vacuum cleaner,468
4067,2022-Aug-30,TV,2187
4099,2022-Aug-30,Phone,904
4153,2022-Aug-30,Vacuum cleaner,646
4165,2022-Aug-30,Phone,904
4165,2022-Aug-30,coffee machine,4293
4168,2022-Aug-30,Laptop,1359
4194,2022-Aug-30,Laptop,2302$
4207,2022-Aug-30,Laptop,1714
4212,2022-Aug-30,Microwave oven,592
4217,2022-Aug-30,coffee machine,481
4227,2022-Aug-30,Phone,536$
4242,2022-Aug-30,Laptop,616
4261,2022-Aug-30,Vacuum cleaner,100
4272,2022-Aug-30,Vacuum cleaner,518$
4274,2022-Aug-30,Laptop,592$
4278,2022-Aug-30,Vacuum cleaner,582
4290,2022-Aug-30,Microwave oven,169
4295,2022-Aug-30,coffee machine,3393
4330,2022-Aug-30,TV,2074
4353,2022-Aug-30,Microwave oven,338
4369,2022-Aug-30,Laptop,1950$
4387,2022-Aug-30,coffee machine,1699
4392,2022-Aug-30,Phone,1101
4396,2022-Aug-30,Vacuum cleaner,545$
4396,2022-Aug-30,Laptop,3206
4423,2022-Aug-30,TV,2104
4426,2022-Aug-30,TV,685
4451,2022-Aug-30,Microwave oven,548
4472,2022-Aug-30,Laptop,645
4484,2022-Aug-30,Microwave oven,459
4538,2022-Aug-30,Microwave oven,461$
4606,2022-Aug-30,Laptop,3348$
4606,2022-Aug-30,Phone,455
4626,2022-Aug-30,Phone,1036
4663,2022-Aug-30,Phone,461$
4664,2022-Aug-30,Microwave oven,391
4676,2022-Aug-30,Phone,1036$
4762,2022-Aug-30,TV,1804
4794,2022-Aug-30,Phone,842
4807,2022-Aug-30,coffee machine,587$
4823,2022-Aug-30,Laptop,976
4842,2022-Aug-30,coffee machine,4727
4874,2022-Aug-30,Laptop,2408
4921,2022-Aug-30,Laptop,1906
4953,2022-Aug-30,Microwave oven,240
4955,2022-Aug-30,Laptop,1617
4979,2022-Aug-30,Laptop,757
4990,2022-Aug-30,coffee machine,710
5007,2022-Aug-30,Phone,1242
5045,2022-Aug-30,TV,1518
5062,2022-Aug-30,Microwave oven,531
5128,2022-Aug-30,Laptop,736
5134,2022-Aug-30,coffee machine,3160$
5146,2022-Aug-30,Vacuum cleaner,90$
5160,2022-Aug-30,Laptop,1106$
5178,2022-Aug-30,Microwave oven,284
5202,2022-Aug-30,Laptop,1452
5225,2022-Aug-30,coffee machine,604
5246,2022-Aug-30,TV,930
5257,2022-Aug-30,TV,535
5296,2022-Aug-30,TV,629
5313,2022-Aug-30,coffee machine,4713
5317,2022-Aug-30,Vacuum cleaner,353
5356,2022-Aug-30,coffee machine,1935
5365,2022-Aug-30,Phone,920$
5424,2022-Aug-30,Microwave oven,476$
5483,2022-Aug-30,Microwave oven,296
5483,2022-Aug-30,Vacuum cleaner,348$
5489,2022-Aug-30,Microwave oven,509
5533,2022-Aug-30,Phone,151$
5536,2022-Aug-30,coffee machine,1147
5542,2022-Aug-30,Laptop,2806
5594,2022-Aug-30,Laptop,2015
5616,2022-Aug-30,Microwave oven,220$
5637,2022-Aug-30,coffee machine,2096$
5678,2022-Aug-30,coffee machine,3666$
5685,2022-Aug-30,Vacuum cleaner,692
5699,2022-Aug-30,Microwave oven,440
5700,2022-Aug-30,Laptop,854
5717,2022-Aug-30,Vacuum cleaner,393
5731,2022-Aug-30,Microwave oven,473
5753,2022-Aug-30,TV,1456
5777,2022-Aug-30,coffee machine,4170
5814,2022-Aug-30,coffee machine,4846
5819,2022-Aug-30,coffee machine,3587
5825,2022-Aug-30,Phone,1133
5842,2022-Aug-30,coffee machine,1440
5852,2022-Aug-30,Laptop,1190
5864,2022-Aug-30,coffee machine,708
5889,2022-Aug-30,Vacuum cleaner,258
5891,2022-Aug-30,coffee machine,3223$
5927,2022-Aug-30,Microwave oven,133
5954,2022-Aug-30,Laptop,1803
5965,2022-Aug-30,Microwave oven,492$
5984,2022-Aug-30,Microwave oven,210
5993,2022-Aug-30,Phone,1466
6018,2022-Aug-30,Laptop,1896
6034,2022-Aug-30,TV,834
6053,2022-Aug-30,Phone,692$
6105,2022-Aug-30,Phone,206
6155,2022-Aug-30,coffee machine,3784
6162,2022-Aug-30,Microwave oven,418
6233,2022-Aug-30,Microwave oven,539$
6274,2022-Aug-30,Microwave oven,277
6280,2022-Aug-30,Vacuum cleaner,773
6290,2022-Aug-30,coffee machine,2299
6354,2022-Aug-30,Phone,878
6356,2022-Aug-30,Vacuum cleaner,341
6454,2022-Aug-30,Vacuum cleaner,773
6462,2022-Aug-30,Vacuum cleaner,225
6493,2022-Aug-30,Vacuum cleaner,481
6519,2022-Aug-30,Vacuum cleaner,662
6590,2022-Aug-30,Laptop,1391$
