CustomerId,PurchaseDate,Product,Price
33,2022-09-13,Vacuum cleaner,88$
54,2022-09-13,Phone,1023
55,2022-09-13,Vacuum cleaner,220
75,2022-09-13,coffee machine,3881
81,2022-09-13,Laptop,2461
93,2022-09-13,TV,1516$
99,2022-09-13,Laptop,3079
119,2022-09-13,TV,2299
185,2022-09-13,Laptop,2688$
186,2022-09-13,Laptop,2965$
196,2022-09-13,Laptop,1482
206,2022-09-13,coffee machine,400$
214,2022-09-13,Vacuum cleaner,356
266,2022-09-13,TV,1246
269,2022-09-13,coffee machine,1411
272,2022-09-13,Microwave oven,472
296,2022-09-13,Laptop,3170
310,2022-09-13,Microwave oven,139$
322,2022-09-13,Microwave oven,117
327,2022-09-13,Phone,258
328,2022-09-13,coffee machine,4539
343,2022-09-13,Laptop,2832
350,2022-09-13,Microwave oven,340
397,2022-09-13,Phone,912
398,2022-09-13,coffee machine,3553
422,2022-09-13,Microwave oven,429
440,2022-09-13,coffee machine,422$
443,2022-09-13,Laptop,3263$
475,2022-09-13,Microwave oven,257$
545,2022-09-13,Microwave oven,567
553,2022-09-13,coffee machine,3835
590,2022-09-13,Microwave oven,323$
590,2022-09-13,Laptop,1122$
593,2022-09-13,Microwave oven,183
596,2022-09-13,TV,1471
609,2022-09-13,Phone,605
628,2022-09-13,Microwave oven,265$
649,2022-09-13,TV,1382$
709,2022-09-13,Microwave oven,582
710,2022-09-13,coffee machine,4820
711,2022-09-13,Vacuum cleaner,182
732,2022-09-13,Microwave oven,402
734,2022-09-13,Phone,425
748,2022-09-13,Vacuum cleaner,262
817,2022-09-13,Microwave oven,315$
825,2022-09-13,Phone,1186
839,2022-09-13,Vacuum cleaner,794
860,2022-09-13,Vacuum cleaner,466
868,2022-09-13,TV,727$
918,2022-09-13,Vacuum cleaner,146
930,2022-09-13,Microwave oven,103
935,2022-09-13,Phone,598
943,2022-09-13,TV,1145
949,2022-09-13,Vacuum cleaner,652
971,2022-09-13,TV,1972$
1004,2022-09-13,coffee machine,3082$
1053,2022-09-13,TV,1851
1069,2022-09-13,TV,1238$
1094,2022-09-13,Phone,1084
1106,2022-09-13,Vacuum cleaner,588
1144,2022-09-13,Vacuum cleaner,101
1223,2022-09-13,Vacuum cleaner,747
1274,2022-09-13,Laptop,1286
1280,2022-09-13,coffee machine,1616$
1301,2022-09-13,Phone,1027$
1313,2022-09-13,TV,1895
1325,2022-09-13,coffee machine,3915
1370,2022-09-13,Phone,773
1371,2022-09-13,Laptop,655$
1382,2022-09-13,Laptop,1493
1434,2022-09-13,coffee machine,2570
1476,2022-09-13,Microwave oven,212
1478,2022-09-13,TV,1997$
1499,2022-09-13,Microwave oven,557$
1512,2022-09-13,TV,1151
1532,2022-09-13,Vacuum cleaner,253
1534,2022-09-13,Vacuum cleaner,413$
1541,2022-09-13,TV,2266
1545,2022-09-13,Microwave oven,439
1560,2022-09-13,Laptop,1381
1581,2022-09-13,Phone,1202$
1611,2022-09-13,Vacuum cleaner,435
1614,2022-09-13,Laptop,2641
1621,2022-09-13,TV,1018
1640,2022-09-13,Vacuum cleaner,98
1650,2022-09-13,Laptop,1072
1656,2022-09-13,TV,1979
1679,2022-09-13,Vacuum cleaner,583
1679,2022-09-13,Laptop,2222$
1696,2022-09-13,coffee machine,3513$
1717,2022-09-13,Microwave oven,181
1731,2022-09-13,Vacuum cleaner,373$
1742,2022-09-13,TV,1192$
1765,2022-09-13,TV,1791$
1778,2022-09-13,Phone,303$
1801,2022-09-13,coffee machine,3952
1819,2022-09-13,coffee machine,2170
1830,2022-09-13,Phone,1244
1914,2022-09-13,Laptop,2261
1953,2022-09-13,Laptop,3180
1964,2022-09-13,Laptop,1161$
1973,2022-09-13,TV,1949
1976,2022-09-13,Vacuum cleaner,454$
2009,2022-09-13,Microwave oven,256
2018,2022-09-13,Phone,901
2024,2022-09-13,Phone,397
2038,2022-09-13,TV,2072$
2083,2022-09-13,Vacuum cleaner,243$
2110,2022-09-13,Laptop,3123$
2113,2022-09-13,Phone,662$
2130,2022-09-13,Laptop,1808
2154,2022-09-13,Phone,316
2157,2022-09-13,Microwave oven,435
2161,2022-09-13,Laptop,3427$
2176,2022-09-13,Laptop,1530
2183,2022-09-13,coffee machine,2458
2191,2022-09-13,TV,1720
2193,2022-09-13,Microwave oven,485
2213,2022-09-13,Vacuum cleaner,708
2229,2022-09-13,Microwave oven,429
2239,2022-09-13,Microwave oven,311$
2241,2022-09-13,Phone,1435
2254,2022-09-13,Laptop,1910
2255,2022-09-13,Vacuum cleaner,685
2261,2022-09-13,coffee machine,2748
2267,2022-09-13,Laptop,2733
2267,2022-09-13,Microwave oven,340
2268,2022-09-13,Vacuum cleaner,764
2287,2022-09-13,Phone,658
2291,2022-09-13,coffee machine,3541
2311,2022-09-13,Phone,1376
2334,2022-09-13,coffee machine,3932
2338,2022-09-13,Phone,936
2344,2022-09-13,Phone,1203$
2382,2022-09-13,coffee machine,1282
2388,2022-09-13,Laptop,652$
2461,2022-09-13,Laptop,2347
2483,2022-09-13,coffee machine,1413
2515,2022-09-13,Microwave oven,484
2552,2022-09-13,Phone,1486
2578,2022-09-13,Microwave oven,209
2582,2022-09-13,Microwave oven,501$
2594,2022-09-13,TV,2001
2598,2022-09-13,Microwave oven,102
2741,2022-09-13,Microwave oven,330
2792,2022-09-13,Vacuum cleaner,712
2793,2022-09-13,TV,2153$
2814,2022-09-13,Laptop,1016
2876,2022-09-13,Vacuum cleaner,574
2882,2022-09-13,Laptop,1350
2896,2022-09-13,Vacuum cleaner,798
2921,2022-09-13,coffee machine,223
2952,2022-09-13,Laptop,1261
2960,2022-09-13,coffee machine,4631
2973,2022-09-13,Phone,404$
2978,2022-09-13,TV,1337$
3026,2022-09-13,Laptop,1156
3058,2022-09-13,Vacuum cleaner,398
3115,2022-09-13,Laptop,1349
3144,2022-09-13,Vacuum cleaner,328
3145,2022-09-13,Laptop,2388
3156,2022-09-13,coffee machine,4583
3179,2022-09-13,Laptop,2790
3206,2022-09-13,Microwave oven,373
3249,2022-09-13,TV,1669
3251,2022-09-13,Microwave oven,242
3335,2022-09-13,coffee machine,3720
3338,2022-09-13,coffee machine,1695$
3346,2022-09-13,TV,1817$
3348,2022-09-13,Laptop,870
3373,2022-09-13,Microwave oven,192$
3379,2022-09-13,coffee machine,2288
3407,2022-09-13,Phone,1080
3466,2022-09-13,coffee machine,2030
3501,2022-09-13,Laptop,1226
3504,2022-09-13,TV,1197
3553,2022-09-13,TV,1843
3571,2022-09-13,Vacuum cleaner,678
3575,2022-09-13,Microwave oven,428
3594,2022-09-13,Microwave oven,212
3612,2022-09-13,TV,2293$
3623,2022-09-13,coffee machine,2486
3646,2022-09-13,Microwave oven,491
3658,2022-09-13,TV,1046
3676,2022-09-13,TV,539
3703,2022-09-13,Laptop,1718
3706,2022-09-13,Microwave oven,474
3720,2022-09-13,Microwave oven,597
3760,2022-09-13,TV,1982
3774,2022-09-13,Laptop,3388
3803,2022-09-13,Laptop,1060
3805,2022-09-13,Laptop,3298
3831,2022-09-13,Microwave oven,374
3844,2022-09-13,TV,1258
3856,2022-09-13,Laptop,2480
3872,2022-09-13,Vacuum cleaner,779$
3962,2022-09-13,Vacuum cleaner,141$
4006,2022-09-13,Phone,619
4019,2022-09-13,Phone,263
4045,2022-09-13,TV,2259
4047,2022-09-13,Vacuum cleaner,502
4053,2022-09-13,Vacuum cleaner,603
4101,2022-09-13,Vacuum cleaner,357
4114,2022-09-13,Vacuum cleaner,231
4157,2022-09-13,Laptop,1091
4160,2022-09-13,Vacuum cleaner,599
4169,2022-09-13,Laptop,1204
4211,2022-09-13,coffee machine,553
4247,2022-09-13,Microwave oven,126
4291,2022-09-13,TV,2144
4291,2022-09-13,Vacuum cleaner,783$
4341,2022-09-13,Laptop,1928$
4342,2022-09-13,coffee machine,160
4346,2022-09-13,TV,1413
4352,2022-09-13,TV,2082
4352,2022-09-13,TV,993
4361,2022-09-13,TV,1284
4363,2022-09-13,Microwave oven,358$
4375,2022-09-13,Laptop,2734$
4383,2022-09-13,Vacuum cleaner,361$
4397,2022-09-13,Phone,744
4410,2022-09-13,Phone,926
4415,2022-09-13,Phone,1497
4434,2022-09-13,Laptop,3450
4435,2022-09-13,Vacuum cleaner,692$
4447,2022-09-13,Microwave oven,258
4463,2022-09-13,coffee machine,199
