CustomerId,PurchaseDate,Product,Price
23,2022-09-10,Laptop,3477
28,2022-09-10,Phone,934
34,2022-09-10,Vacuum cleaner,179
61,2022-09-10,TV,1405$
62,2022-09-10,Phone,804
83,2022-09-10,TV,2249$
102,2022-09-10,coffee machine,3535
126,2022-09-10,TV,1365
128,2022-09-10,Vacuum cleaner,82
132,2022-09-10,TV,1412
190,2022-09-10,TV,1599
199,2022-09-10,Microwave oven,228
213,2022-09-10,coffee machine,2986
227,2022-09-10,coffee machine,1722
240,2022-09-10,coffee machine,3762
241,2022-09-10,TV,2008$
273,2022-09-10,Phone,697
292,2022-09-10,TV,984
302,2022-09-10,Phone,317
347,2022-09-10,Microwave oven,274
363,2022-09-10,TV,1254
366,2022-09-10,Laptop,1499$
374,2022-09-10,Vacuum cleaner,296
407,2022-09-10,Phone,345
433,2022-09-10,coffee machine,4369$
483,2022-09-10,TV,1340
499,2022-09-10,coffee machine,4592
521,2022-09-10,Vacuum cleaner,762
535,2022-09-10,Phone,874
539,2022-09-10,Vacuum cleaner,151
575,2022-09-10,Phone,364
584,2022-09-10,Microwave oven,499
598,2022-09-10,coffee machine,1341
606,2022-09-10,Laptop,1626
609,2022-09-10,TV,1597$
623,2022-09-10,Microwave oven,309
666,2022-09-10,Phone,1141
675,2022-09-10,TV,2398
688,2022-09-10,TV,1460
719,2022-09-10,Microwave oven,336
728,2022-09-10,Microwave oven,417
751,2022-09-10,Laptop,647
815,2022-09-10,TV,1918
824,2022-09-10,Phone,1428$
844,2022-09-10,Vacuum cleaner,454$
883,2022-09-10,Laptop,2622
935,2022-09-10,Phone,582
956,2022-09-10,coffee machine,4839
993,2022-09-10,Phone,306
997,2022-09-10,Vacuum cleaner,140
998,2022-09-10,TV,1097
1015,2022-09-10,TV,1001
1026,2022-09-10,coffee machine,4143
1050,2022-09-10,Phone,547
1058,2022-09-10,Laptop,3448$
1066,2022-09-10,Microwave oven,215
1101,2022-09-10,Phone,758$
1139,2022-09-10,Laptop,2138
1178,2022-09-10,Microwave oven,258$
1187,2022-09-10,TV,1469
1199,2022-09-10,coffee machine,4330
1255,2022-09-10,Vacuum cleaner,330
1303,2022-09-10,Phone,1262
1309,2022-09-10,Phone,1105
1342,2022-09-10,Vacuum cleaner,590
1421,2022-09-10,Microwave oven,135
1433,2022-09-10,TV,663
1438,2022-09-10,Phone,845
1441,2022-09-10,Laptop,1467
1444,2022-09-10,Laptop,2810
1464,2022-09-10,TV,2079
1492,2022-09-10,Phone,1483
1499,2022-09-10,Microwave oven,458
1507,2022-09-10,Laptop,1601
1516,2022-09-10,Microwave oven,281
1526,2022-09-10,Phone,708$
1542,2022-09-10,Laptop,1511
1549,2022-09-10,Phone,1008$
1580,2022-09-10,TV,1482
1589,2022-09-10,Vacuum cleaner,238
1601,2022-09-10,Phone,631
1611,2022-09-10,Phone,951
1651,2022-09-10,Microwave oven,146
1687,2022-09-10,coffee machine,2137$
1714,2022-09-10,Microwave oven,397
1723,2022-09-10,Phone,1396
1749,2022-09-10,Laptop,1780
1754,2022-09-10,Microwave oven,411
1774,2022-09-10,Microwave oven,382
1799,2022-09-10,Vacuum cleaner,310$
1849,2022-09-10,Vacuum cleaner,542$
1869,2022-09-10,coffee machine,947
1880,2022-09-10,coffee machine,828
1946,2022-09-10,coffee machine,3869
1965,2022-09-10,TV,2342$
1973,2022-09-10,TV,1210
2074,2022-09-10,coffee machine,1536$
2092,2022-09-10,Microwave oven,555$
2105,2022-09-10,coffee machine,4974
2124,2022-09-10,TV,535
2138,2022-09-10,coffee machine,1673
2158,2022-09-10,Laptop,3180
2172,2022-09-10,coffee machine,2274$
2172,2022-09-10,TV,787
2190,2022-09-10,Laptop,2976$
2195,2022-09-10,Laptop,883$
2220,2022-09-10,TV,588
2222,2022-09-10,coffee machine,4793
2263,2022-09-10,Microwave oven,261
2278,2022-09-10,Vacuum cleaner,447
2281,2022-09-10,Vacuum cleaner,162
2293,2022-09-10,TV,1943
2301,2022-09-10,Phone,1192
2317,2022-09-10,Microwave oven,221
2317,2022-09-10,Vacuum cleaner,172
2330,2022-09-10,Phone,759
2330,2022-09-10,Vacuum cleaner,322
2339,2022-09-10,Vacuum cleaner,597
2346,2022-09-10,coffee machine,4147
2349,2022-09-10,Phone,1030$
2404,2022-09-10,Microwave oven,573
2423,2022-09-10,Laptop,2284
2444,2022-09-10,Vacuum cleaner,599
2452,2022-09-10,TV,2077
2493,2022-09-10,coffee machine,1506
2560,2022-09-10,Vacuum cleaner,447
2573,2022-09-10,Microwave oven,449
2636,2022-09-10,Microwave oven,246
2681,2022-09-10,Laptop,2526$
2690,2022-09-10,Phone,843
2770,2022-09-10,Microwave oven,522
2816,2022-09-10,coffee machine,2678
2848,2022-09-10,coffee machine,729
2854,2022-09-10,Microwave oven,251
2857,2022-09-10,Vacuum cleaner,726
2911,2022-09-10,Microwave oven,598
2931,2022-09-10,coffee machine,1806$
2941,2022-09-10,Laptop,3098
2969,2022-09-10,Microwave oven,146
2970,2022-09-10,coffee machine,4424
2972,2022-09-10,Phone,358
2980,2022-09-10,coffee machine,1183
2988,2022-09-10,Microwave oven,430
3003,2022-09-10,TV,1739
3025,2022-09-10,Laptop,1861$
3030,2022-09-10,coffee machine,3300
3039,2022-09-10,Phone,1416
3083,2022-09-10,TV,1672
3088,2022-09-10,Vacuum cleaner,392
3113,2022-09-10,Laptop,2347$
3127,2022-09-10,TV,1579
3150,2022-09-10,coffee machine,4530
3164,2022-09-10,coffee machine,3495
3198,2022-09-10,coffee machine,4727
3198,2022-09-10,TV,2047
3291,2022-09-10,Microwave oven,192
3295,2022-09-10,Microwave oven,426$
3300,2022-09-10,Vacuum cleaner,746
3312,2022-09-10,Laptop,2780$
3317,2022-09-10,TV,1402
3318,2022-09-10,Vacuum cleaner,356
3336,2022-09-10,TV,1073
3352,2022-09-10,Laptop,501
3403,2022-09-10,Microwave oven,369$
3405,2022-09-10,Phone,1115
3413,2022-09-10,coffee machine,160
3455,2022-09-10,Laptop,2387
3469,2022-09-10,Phone,504
3474,2022-09-10,Vacuum cleaner,596
3501,2022-09-10,Phone,1142
3509,2022-09-10,Vacuum cleaner,152
3521,2022-09-10,Vacuum cleaner,276
3529,2022-09-10,coffee machine,2567
3567,2022-09-10,Phone,271
3570,2022-09-10,coffee machine,1286
3634,2022-09-10,Phone,1338
3634,2022-09-10,Microwave oven,384
3662,2022-09-10,TV,1972
3663,2022-09-10,Vacuum cleaner,709
3683,2022-09-10,coffee machine,1432
3704,2022-09-10,Microwave oven,127
3722,2022-09-10,Vacuum cleaner,589
3729,2022-09-10,Microwave oven,416
3774,2022-09-10,Laptop,1644
3821,2022-09-10,Phone,1097
3833,2022-09-10,coffee machine,3202
3849,2022-09-10,Vacuum cleaner,176
3884,2022-09-10,coffee machine,3872$
3974,2022-09-10,TV,1699
3993,2022-09-10,Vacuum cleaner,602
3998,2022-09-10,Phone,375
4064,2022-09-10,Laptop,1393
4069,2022-09-10,Microwave oven,187
4076,2022-09-10,coffee machine,2044
4086,2022-09-10,coffee machine,502
4093,2022-09-10,coffee machine,1312
4103,2022-09-10,Laptop,1930
4119,2022-09-10,TV,1098
4124,2022-09-10,TV,1378
4137,2022-09-10,coffee machine,3184
4159,2022-09-10,Laptop,2712
4179,2022-09-10,Phone,269$
4181,2022-09-10,Vacuum cleaner,541
4226,2022-09-10,Phone,1433$
4263,2022-09-10,Laptop,502
4287,2022-09-10,TV,2321
4287,2022-09-10,Laptop,3018
4298,2022-09-10,Laptop,3487
4355,2022-09-10,coffee machine,2612
4356,2022-09-10,Microwave oven,232
4363,2022-09-10,coffee machine,4075
4373,2022-09-10,Laptop,3141
4378,2022-09-10,Vacuum cleaner,347
4386,2022-09-10,Laptop,3366
4410,2022-09-10,Phone,947$
4451,2022-09-10,TV,1941$
4538,2022-09-10,TV,2065
4563,2022-09-10,Phone,641
4587,2022-09-10,Laptop,2436
4601,2022-09-10,Phone,1103
4611,2022-09-10,TV,608
4611,2022-09-10,Phone,465
4617,2022-09-10,Phone,1084
4620,2022-09-10,Vacuum cleaner,601
4650,2022-09-10,Laptop,2115$
4652,2022-09-10,Phone,894
4657,2022-09-10,Microwave oven,237
4660,2022-09-10,Microwave oven,326
4660,2022-09-10,Laptop,723
4677,2022-09-10,coffee machine,1460
4684,2022-09-10,Phone,1361
4716,2022-09-10,TV,1422
4717,2022-09-10,Phone,905$
4751,2022-09-10,coffee machine,2043
4815,2022-09-10,Microwave oven,240
4847,2022-09-10,Laptop,1435$
4861,2022-09-10,coffee machine,3050
4867,2022-09-10,Phone,331
4900,2022-09-10,Microwave oven,567
4904,2022-09-10,TV,1002
4907,2022-09-10,Microwave oven,229
4924,2022-09-10,Laptop,1606
4950,2022-09-10,Microwave oven,117
4961,2022-09-10,Phone,501
4963,2022-09-10,Laptop,2381
4968,2022-09-10,Vacuum cleaner,155
4973,2022-09-10,Microwave oven,383
4983,2022-09-10,Vacuum cleaner,497
4988,2022-09-10,TV,2233
4989,2022-09-10,coffee machine,3721
4993,2022-09-10,Vacuum cleaner,581
5018,2022-09-10,Vacuum cleaner,665
5056,2022-09-10,coffee machine,3149
5089,2022-09-10,Microwave oven,343
5112,2022-09-10,coffee machine,1032
5170,2022-09-10,TV,1707
5173,2022-09-10,Microwave oven,173
5174,2022-09-10,coffee machine,2179
5179,2022-09-10,Phone,1433
5180,2022-09-10,TV,1453
5186,2022-09-10,coffee machine,3602
5210,2022-09-10,Laptop,2841
5227,2022-09-10,Vacuum cleaner,444
5230,2022-09-10,Phone,680
5257,2022-09-10,Phone,429
5262,2022-09-10,Laptop,1961$
5287,2022-09-10,Phone,715
5297,2022-09-10,Laptop,1315$
5306,2022-09-10,Vacuum cleaner,718
5307,2022-09-10,Phone,268
5313,2022-09-10,coffee machine,4220
5329,2022-09-10,Laptop,2135
5340,2022-09-10,coffee machine,2869
5357,2022-09-10,Microwave oven,395
5360,2022-09-10,Phone,1001
5372,2022-09-10,TV,1675
5376,2022-09-10,Vacuum cleaner,198$
5414,2022-09-10,Laptop,1696
5416,2022-09-10,Vacuum cleaner,107
5452,2022-09-10,Laptop,2397$
5461,2022-09-10,Laptop,537
5463,2022-09-10,Microwave oven,574$
5464,2022-09-10,Microwave oven,276
5476,2022-09-10,TV,1123
5525,2022-09-10,Microwave oven,343$
5529,2022-09-10,Laptop,2520
5579,2022-09-10,Vacuum cleaner,394
5646,2022-09-10,TV,2212
5667,2022-09-10,Phone,1035
5707,2022-09-10,Laptop,2419
5720,2022-09-10,Phone,1282
5750,2022-09-10,TV,1880
5761,2022-09-10,Phone,626
5799,2022-09-10,Laptop,2169
5812,2022-09-10,Laptop,2503$
5817,2022-09-10,coffee machine,2511
5834,2022-09-10,Vacuum cleaner,674
5870,2022-09-10,coffee machine,954
5890,2022-09-10,Vacuum cleaner,784
5909,2022-09-10,Phone,714$
5918,2022-09-10,Vacuum cleaner,734
5931,2022-09-10,coffee machine,1687
5939,2022-09-10,Vacuum cleaner,507
5977,2022-09-10,Vacuum cleaner,214$
6025,2022-09-10,Phone,609
6028,2022-09-10,Microwave oven,567$
6056,2022-09-10,Vacuum cleaner,171
6086,2022-09-10,Microwave oven,281
6094,2022-09-10,Laptop,1458
6106,2022-09-10,Laptop,2487
6128,2022-09-10,coffee machine,2494
6130,2022-09-10,TV,1168
6141,2022-09-10,TV,1916
6159,2022-09-10,Laptop,2043
6186,2022-09-10,TV,2047
6198,2022-09-10,Phone,287
6209,2022-09-10,Microwave oven,463
6215,2022-09-10,coffee machine,4692
6228,2022-09-10,Microwave oven,363
6258,2022-09-10,Vacuum cleaner,672
6296,2022-09-10,coffee machine,4730
6299,2022-09-10,Phone,1182
6301,2022-09-10,TV,1401
6321,2022-09-10,Laptop,2062
6322,2022-09-10,Phone,208
