CustomerId,PurchaseDate,Product,Price
61,2022-09-14,Laptop,1491
71,2022-09-14,Vacuum cleaner,285$
94,2022-09-14,Phone,586
117,2022-09-14,Laptop,862
129,2022-09-14,Microwave oven,134
130,2022-09-14,Laptop,531$
134,2022-09-14,Phone,1229
155,2022-09-14,coffee machine,3028$
189,2022-09-14,Microwave oven,472
197,2022-09-14,Vacuum cleaner,548$
242,2022-09-14,Phone,1269
310,2022-09-14,Phone,1368
311,2022-09-14,TV,1855
327,2022-09-14,Laptop,1632$
350,2022-09-14,Vacuum cleaner,613$
389,2022-09-14,coffee machine,908
399,2022/09/14,TV,2144$
406,2022-09-14,Microwave oven,542
414,2022-09-14,Microwave oven,158
431,2022-09-14,Laptop,3176
446,2022-09-14,Phone,255
453,2022-09-14,Phone,1301
466,2022-09-14,Vacuum cleaner,711$
486,2022-09-14,coffee machine,1149
517,2022-09-14,TV,691$
559,2022-09-14,coffee machine,1156$
597,2022-09-14,TV,1212
632,2022-09-14,Phone,1332
646,2022-09-14,Laptop,1053
661,2022-09-14,Vacuum cleaner,447
689,2022-09-14,Microwave oven,117
694,2022-09-14,Microwave oven,379$
698,2022-09-14,Vacuum cleaner,460
702,2022-09-14,Phone,1205
720,2022-09-14,coffee machine,4705$
750,2022-09-14,coffee machine,2073
766,2022-09-14,coffee machine,1019
766,2022-09-14,TV,2387
770,2022-09-14,TV,969
799,2022-09-14,TV,735
816,2022-09-14,coffee machine,109$
828,2022-09-14,Phone,1417
846,2022-09-14,TV,816
846,2022-09-14,Laptop,2087
894,2022-09-14,coffee machine,1547
946,2022-09-14,Vacuum cleaner,307
955,2022-09-14,Phone,843
1014,2022-09-14,coffee machine,3783
1016,2022-09-14,Phone,856
1035,2022-09-14,Vacuum cleaner,143
1045,2022-09-14,coffee machine,4289
1046,2022-09-14,Microwave oven,145$
1060,2022-09-14,Laptop,2977
1089,2022-09-14,Vacuum cleaner,278
1092,2022-09-14,Vacuum cleaner,671
1108,2022-09-14,coffee machine,4577
1143,2022-09-14,Laptop,836
1163,2022-09-14,Phone,204$
1252,2022-09-14,Laptop,3078
1281,2022-09-14,Microwave oven,105
1282,2022-09-14,coffee machine,3859
1285,2022-09-14,Phone,1160
1313,2022-09-14,Vacuum cleaner,713
1369,2022-09-14,Vacuum cleaner,136
1374,2022-09-14,Phone,266
1392,2022-09-14,Laptop,2344
1441,2022-09-14,coffee machine,828$
1444,2022-09-14,Vacuum cleaner,328$
1473,2022-09-14,Vacuum cleaner,599
1539,2022-09-14,Phone,404
1549,2022-09-14,coffee machine,787
1551,2022-09-14,TV,816
1552,2022-09-14,TV,871$
1566,2022-09-14,coffee machine,212
1604,2022/09/14,Phone,249
1612,2022-09-14,TV,1012$
1634,2022-09-14,Laptop,1722
1647,2022-09-14,Laptop,1839
1647,2022-09-14,Phone,1203$
1696,2022-09-14,coffee machine,1020
1723,2022-09-14,TV,2436
1740,2022-09-14,coffee machine,2538
1741,2022-09-14,Phone,547
1767,2022-09-14,Vacuum cleaner,697
1781,2022-09-14,coffee machine,4192
1802,2022-09-14,Laptop,2557
1805,2022-09-14,Vacuum cleaner,342
1821,2022-09-14,Phone,1146
1821,2022-09-14,coffee machine,1227
1842,2022-09-14,TV,2124
1847,2022-09-14,Laptop,1020
1893,2022-09-14,TV,1041
1895,2022-09-14,TV,1904
1996,2022-09-14,Microwave oven,538$
2004,2022-09-14,Vacuum cleaner,678
2037,2022-09-14,TV,1197
