CustomerId,PurchaseDate,Product,Price
30,2022-09-4,Vacuum cleaner,116
74,2022-09-4,Laptop,852
80,2022-09-4,Laptop,2507
99,2022-09-4,TV,1221
113,2022-09-4,Phone,730
118,2022-09-4,Laptop,2099
139,2022-09-4,TV,1938
147,2022-09-4,Phone,965
160,2022-09-4,Microwave oven,339$
173,2022-09-4,Microwave oven,251
185,2022-09-4,Phone,821
199,2022-09-4,coffee machine,4330
217,2022-09-4,Laptop,2643
224,2022-09-4,Laptop,892
226,2022-09-4,Microwave oven,468
267,2022-09-4,TV,1054
287,2022-09-4,coffee machine,3531$
299,2022-09-4,coffee machine,4281
303,2022-09-4,Microwave oven,237
342,2022-09-4,Microwave oven,185
353,2022-09-4,coffee machine,3992
360,2022-09-4,Vacuum cleaner,769
361,2022-09-4,coffee machine,3444
400,2022-09-4,Laptop,3221
459,2022-09-4,Laptop,3167
463,2022-09-4,Laptop,2961
472,2022-09-4,TV,1525$
484,2022-09-4,Microwave oven,512
504,2022-09-4,Phone,1075
524,2022-09-4,Phone,1017
524,2022-09-4,Microwave oven,289$
568,2022-09-4,Microwave oven,108$
574,2022-09-4,TV,2428
585,2022-09-4,Vacuum cleaner,712
586,2022-09-4,Microwave oven,253
615,2022-09-4,Vacuum cleaner,236
618,2022-09-4,Phone,377
633,2022-09-4,TV,854
647,2022-09-4,Microwave oven,478
668,2022-09-4,coffee machine,3215$
674,2022-09-4,Vacuum cleaner,737
733,2022-09-4,Laptop,1035
742,2022-09-4,Vacuum cleaner,282
752,2022-09-4,Vacuum cleaner,205
761,2022-09-4,Phone,1237
769,2022-09-4,TV,1414
779,2022-09-4,Phone,1256
787,2022-09-4,Laptop,1426
800,2022-09-4,TV,2173
809,2022-09-4,Phone,587
885,2022-09-4,TV,1291
904,2022-09-4,coffee machine,2757$
909,2022-09-4,Vacuum cleaner,592
950,2022-09-4,coffee machine,1082
959,2022-09-4,Microwave oven,330
972,2022-09-4,Phone,285
1010,2022-09-4,coffee machine,4032$
1014,2022-09-4,Vacuum cleaner,768
1030,2022-09-4,Laptop,2113
1080,2022-09-4,Microwave oven,394$
1088,2022-09-4,Microwave oven,534
1207,2022-09-4,coffee machine,2966$
1250,2022-09-4,coffee machine,962
1266,2022-09-4,Microwave oven,160
1269,2022-09-4,Laptop,3367
1273,2022-09-4,Vacuum cleaner,734
1274,2022-09-4,Laptop,2573
1279,2022-09-4,Phone,1355
1328,2022-09-4,coffee machine,602$
1335,2022-09-4,Phone,657
1342,2022-09-4,coffee machine,189
1370,2022-09-4,Phone,753
1381,2022-09-4,Laptop,2491
1388,2022-09-4,Phone,995
1428,2022-09-4,Microwave oven,241
1453,2022-09-4,coffee machine,1950
1477,2022-09-4,TV,901
